1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2002:Q4,2688100.00,2218868.00,3156323.00,922674.00,583425.00,1620477.00,29803.00,-56.00,-937455.00,1100748.00,2824.00,2972.00,-82635.00,253554.00,53426.00,-7964.00,286210.00,27489.00,-147325.00,-107624.00,103612.00,410057.00,13020.00,-19428.00,14436.00,18012.00,-108444.00,74312.00,-53826.00,-5992.00,495372.00,21353.00,-70465.00,137520.00,89511.00,2038203.00,0.00,0.00,0.00,487332.00,-49250.00,278176.00,420.00,213310.00,44676.00,1126408.00,-58529.00,5590.00,1092585.00,86762.00,-3732.00,130929.00,2680.00,21606.00,-62157.00,144884.00,190253.00,469232.00
2003:Q1,2619791.00,2345358.00,3178037.00,914014.00,608309.00,1624770.00,31004.00,-60.00,-832679.00,991071.00,-560.00,12148.00,-107788.00,601409.00,76213.00,-2112.00,-513725.00,15936.00,-81948.00,-396429.00,-11869.00,-39416.00,17292.00,49260.00,-3396.00,-28572.00,-212636.00,40337.00,91793.00,70608.00,713620.00,5824.00,51393.00,71053.00,76203.00,1823750.00,0.00,0.00,564.00,159992.00,-21930.00,-13398.00,-1580.00,133088.00,63812.00,984620.00,-45748.00,63071.00,850238.00,117060.00,-57408.00,-47937.00,76.00,-25156.00,51677.00,66604.00,690719.00,274433.00
2003:Q2,2669908.00,2124251.00,3224492.00,945761.00,619041.00,1660138.00,-388.00,-60.00,-1100241.00,1510580.00,548.00,43404.00,138186.00,481679.00,-81995.00,16280.00,-256298.00,49434.00,188464.00,-240739.00,74157.00,-327614.00,421344.00,396064.00,21640.00,3640.00,-199573.00,361176.00,-94116.00,71732.00,416752.00,51939.00,52525.00,160469.00,-73473.00,2610820.00,0.00,0.00,1604.00,1120200.00,-65298.00,859526.00,516.00,179040.00,146416.00,1335786.00,-163019.00,343072.00,1026814.00,128920.00,-20720.00,-17381.00,1680.00,-776.00,57405.00,-21864.00,154885.00,545657.00
2003:Q3,2725120.00,2484876.00,3342938.00,978056.00,664529.00,1692294.00,8127.00,-68.00,-858062.00,998740.00,2026.00,4988.00,90124.00,248918.00,-365017.00,-4624.00,315005.00,9598.00,-57240.00,659029.00,18478.00,-314861.00,-30772.00,-59748.00,956.00,28020.00,46763.00,219416.00,-107250.00,78452.00,405304.00,45096.00,58872.00,137355.00,-145917.00,1856801.00,0.00,0.00,92.00,665846.00,-18638.00,456064.00,56.00,120072.00,108292.00,1041705.00,-49716.00,-83645.00,1079102.00,95964.00,-11608.00,45506.00,548.00,26.00,60740.00,-8152.00,62099.00,240244.00
2003:Q4,2810345.00,3060913.00,3421192.00,981561.00,688841.00,1712461.00,38401.00,-72.00,-360279.00,1435268.00,-9110.00,21308.00,18900.00,319665.00,-174700.00,-4152.00,386657.00,-34688.00,60791.00,492522.00,42028.00,-173997.00,-118371.00,-74624.00,14760.00,-58507.00,-55355.00,246711.00,24508.00,39072.00,463528.00,37813.00,53166.00,132203.00,53425.00,1795547.00,0.00,0.00,-4.00,432346.00,-43462.00,390273.00,-8628.00,118020.00,-23856.00,858655.00,-33536.00,-164039.00,974474.00,81756.00,-12384.00,124521.00,2200.00,-23062.00,59710.00,123000.00,230566.00,-250568.00
2004:Q1,2819359.00,3481769.00,3447481.00,994732.00,704320.00,1699571.00,48870.00,-12.00,34288.00,2710484.00,-2560.00,23668.00,16728.00,638546.00,130808.00,-3144.00,73205.00,39917.00,-34457.00,-70049.00,113940.00,23854.00,164239.00,157500.00,42396.00,-35657.00,-179563.00,182005.00,311341.00,-1392.00,546736.00,-6412.00,36573.00,230210.00,549494.00,2676196.00,0.00,0.00,784.00,563215.00,11786.00,254860.00,1064.00,194152.00,101352.00,1294982.00,-67976.00,147832.00,1083385.00,131741.00,-15844.00,275646.00,-48.00,5737.00,44497.00,79812.00,427415.00,-662410.00
2004:Q2,2913900.00,2842250.00,3570943.00,1003509.00,744994.00,1746217.00,76235.00,-12.00,-728693.00,2600039.00,-4790.00,34444.00,4139.00,542394.00,5404.00,14760.00,85475.00,9007.00,33196.00,-123907.00,125492.00,41687.00,154211.00,91816.00,46896.00,15499.00,63264.00,-54805.00,108297.00,43312.00,549876.00,63617.00,103928.00,249932.00,636582.00,3328732.00,0.00,0.00,1156.00,832378.00,18846.00,680899.00,-3644.00,251433.00,-115156.00,1466221.00,31826.00,53723.00,1305295.00,75377.00,-87112.00,81036.00,1888.00,20480.00,105280.00,59020.00,848385.00,71650.00
2004:Q3,3067063.00,3193503.00,3638515.00,1015294.00,768895.00,1792062.00,62284.00,-20.00,-445012.00,2171048.00,-1958.00,-7812.00,84800.00,452781.00,-220382.00,5512.00,324711.00,16878.00,-124995.00,337845.00,196255.00,-101273.00,18888.00,-49996.00,37628.00,31256.00,-359006.00,152102.00,118906.00,36776.00,693304.00,75696.00,73768.00,179112.00,543851.00,2616060.00,0.00,0.00,696.00,577345.00,-7522.00,368731.00,-152.00,218024.00,-1736.00,1409267.00,-20151.00,50015.00,1248470.00,130933.00,-162580.00,177269.00,216.00,34806.00,70564.00,66248.00,442229.00,-126440.00
2004:Q4,2934539.00,3321057.00,3719922.00,1031081.00,790232.00,1830580.00,68049.00,-20.00,-398865.00,3028443.00,-3150.00,47632.00,-36612.00,310639.00,-32335.00,11256.00,761756.00,20602.00,261347.00,487259.00,138007.00,-145459.00,311182.00,256344.00,50520.00,4318.00,-495746.00,236654.00,197724.00,40944.00,582784.00,11613.00,67533.00,430314.00,586256.00,3427308.00,0.00,0.00,120.00,476031.00,38094.00,309321.00,312.00,159739.00,-31436.00,1905503.00,123828.00,286092.00,1364890.00,130693.00,-108248.00,204385.00,2288.00,-510.00,78117.00,178008.00,691614.00,-386518.00
2005:Q1,3046036.00,2614745.00,3832739.00,1036639.00,819797.00,1876871.00,99504.00,-72.00,-1217994.00,2032930.00,-21594.00,52936.00,64211.00,450052.00,1281.00,1176.00,-73087.00,11951.00,-226353.00,-16941.00,114002.00,44254.00,-71649.00,-78652.00,28992.00,-21989.00,-263945.00,75636.00,377933.00,11276.00,567328.00,40733.00,-12371.00,215766.00,617248.00,3250924.00,0.00,0.00,796.00,670387.00,29648.00,408841.00,-740.00,244986.00,-12348.00,1445024.00,114390.00,123316.00,1093752.00,113566.00,-189304.00,345064.00,4.00,18242.00,-14799.00,106048.00,869462.00,431291.00
2005:Q2,3136727.00,3367504.00,3862449.00,1064717.00,849285.00,1917893.00,30626.00,-72.00,-494945.00,3092786.00,2900.00,-26632.00,77223.00,648211.00,116638.00,9584.00,392194.00,-34623.00,119938.00,282004.00,74239.00,-49365.00,89128.00,39856.00,24952.00,24320.00,-298782.00,189565.00,261935.00,868.00,589412.00,56628.00,-38242.00,121921.00,900236.00,3587731.00,0.00,0.00,1080.00,501424.00,-34104.00,429369.00,-1384.00,218195.00,-110652.00,1934044.00,259189.00,79071.00,1483494.00,112290.00,-254392.00,260868.00,1672.00,7352.00,-37458.00,-42680.00,1215822.00,-230777.00
2005:Q3,3331554.00,3141464.00,3930681.00,1069213.00,883372.00,1960240.00,17940.00,-84.00,-789217.00,2447186.00,-19212.00,-16168.00,8154.00,774109.00,152362.00,29816.00,-45517.00,57529.00,-32877.00,-26212.00,161919.00,-205876.00,46046.00,-26828.00,44060.00,28814.00,-465451.00,301462.00,424792.00,32744.00,493576.00,27469.00,-96435.00,-79067.00,878507.00,3236402.00,0.00,0.00,916.00,464562.00,-12784.00,220956.00,-376.00,250903.00,5864.00,1702686.00,15353.00,71658.00,1518721.00,96954.00,-401448.00,414586.00,280.00,1806.00,-91623.00,150944.00,993694.00,190090.00
2005:Q4,3316030.00,3356028.00,4016109.00,1038411.00,897380.00,1990153.00,90249.00,-84.00,-660081.00,2633160.00,-19760.00,37660.00,56883.00,357549.00,181603.00,17760.00,810861.00,32120.00,142984.00,359165.00,108547.00,168046.00,4031.00,-7420.00,26116.00,-14665.00,-456074.00,219125.00,458228.00,5040.00,581028.00,36264.00,-64281.00,-159863.00,567106.00,3293241.00,0.00,0.00,324.00,447335.00,-13600.00,330007.00,796.00,177812.00,-47680.00,1872299.00,135364.00,68360.00,1589641.00,78934.00,-355752.00,292819.00,2588.00,209.00,-62581.00,180780.00,915221.00,-39998.00
2006:Q1,3524251.00,3292858.00,4122558.00,1077563.00,900262.00,2070309.00,74424.00,0.00,-829700.00,2415362.00,-2294.00,-70172.00,-28008.00,765069.00,193602.00,-21416.00,-35160.00,-4457.00,157368.00,-54281.00,-25049.00,-108740.00,107687.00,110104.00,-15788.00,13371.00,-721113.00,285290.00,65623.00,85468.00,484860.00,23669.00,17101.00,198677.00,1066479.00,3245062.00,0.00,0.00,576.00,530667.00,-22764.00,425250.00,-1012.00,62733.00,66460.00,2148084.00,259396.00,231622.00,1578080.00,78986.00,-475776.00,154811.00,304.00,22576.00,18073.00,139624.00,706124.00,231393.00
